customer_id,full_name,age,gender,registration_date,preferred_channel
4e2f9031-3700-4fc3-bb4b-2f01d50fceef,Mikayla Wilson,28,Female,2021-03-20,both
c5231ae5-9293-4f62-8e38-60de8ff3f745,Megan Gibbs,32,Female,2021-06-12,online
161e8846-e3f1-421b-81b6-d1afb3178f47,Leslie Anderson,32,Female,2022-10-18,both
72fb4144-d02c-46c6-b9db-4adb43ff8647,Melanie Shea,26,Female,2024-02-12,online
caa2797a-0dfb-4bdb-bd5c-cd7ad3e86169,Isaac Stevenson,32,Male,2020-10-22,in-store
d5324a1d-aca6-45dc-bb5d-e035f01d7e49,Andrea Becker,18,Female,2022-08-20,in-store
4aaf5007-d17e-4a8d-9e9a-cdaadbb79580,Eric Clayton,29,Male,2022-11-17,both
a9c816c3-dab2-4ac5-9ff1-7ae61944e08c,Sara Silva,31,Female,2020-10-15,in-store
34c0b817-6b2b-4308-a668-dec2c466d4cc,Dylan Lewis,31,Male,2022-02-12,online
13948fca-ae3a-4231-8559-216ab00de11b,Chelsea Johnson,32,Female,2025-01-10,online
a31cb238-7489-4425-9431-c0419592af27,Julia Bailey,34,Female,2024-11-02,online
2ebc4c07-b664-4329-9597-5fa04411c559,Amanda Fernandez,40,Female,2024-10-08,online
fcbc3250-1b74-45d3-96c7-88eeb5dc0cca,John Parker,45,Male,2025-02-25,online
305009e7-0240-4ed0-aaf5-e50a47b647b0,Allison Stafford,27,Female,2020-03-07,online
5b995f05-fa4e-4f78-a285-3118321b5ffa,Dana Taylor,20,Female,2020-08-03,both
542020ab-e778-4e3a-af35-92c137acd52d,Shawn Schneider,22,Male,2023-12-15,both
f4479b9e-c020-45e7-aa15-37911d788279,Amanda Lynn,29,Female,2020-04-21,both
061222f9-8ff4-4ee9-bc67-9caafbe11163,Christopher Christensen,30,Male,2022-05-15,in-store
8b65adda-0915-4a79-8310-fed8e627305a,Joseph Martin,25,Unknown,2020-10-02,online
6d95415d-c38e-469f-994b-4bb7f0159361,Christopher Ryan,19,Male,2020-04-27,in-store
625730a1-6dc8-466b-8de3-61be013dbdbf,Todd Moody,29,Prefer not to say,2024-10-25,online
5c28c67c-bf0c-41ec-ae3b-f2ee3b94c4a3,Pamela Richardson,37,Female,2023-09-06,in-store
39855a7c-8679-408f-99c2-bae5d1ac86f8,Kelly Rodriguez,42,Female,2023-11-06,online
0dfefae0-e963-489e-8243-8d6242e99d0b,Frank Patterson,28,Male,2020-05-27,online
cd06391c-53d2-4d4b-a306-da77207e519c,Diana Rodriguez,30,Female,2024-04-05,in-store
9dac7bed-3552-4590-ba29-a46743f79192,Tyler Brown,23,Male,2024-12-30,both
6e08bf91-6b74-437b-aec9-c5198c9d776e,Eric Johnson,34,Male,2021-12-20,in-store
f50cce79-0dc7-43ee-97c6-c8c0228c381f,Timothy Mclean,24,Unknown,2023-03-24,online
3b1c64bc-5b42-4784-b79b-810953227441,Margaret Lucas,41,Female,2022-05-24,in-store
39488fe7-1f10-45ef-9e58-a01f76352b16,Veronica Davidson,18,Female,2021-07-03,both
67c78346-f4d9-43bd-a359-63da5a4ac26f,Sonya Bailey,30,Non-binary,2020-04-10,online
cfafdefb-105d-46d2-9156-620793d80053,Sabrina Newman,38,Female,2022-05-03,online
d7d3ce44-e89f-4477-85e8-0742313bec11,Danny Gardner,37,Male,2023-10-15,both
ca741f1c-4724-4165-962e-2d8d5dbd5837,Steven Washington,67,Male,2021-10-31,in-store
f0a88b59-9905-453c-91f7-1bbdc7cf475c,Lauren Weber,39,Female,2024-04-14,online
ec00e490-dc6e-42f4-bec5-e0914da26adb,Danny Schmidt,22,Male,2020-11-22,online
784aaf94-95b9-4ee0-a97c-d034c0f9d1da,Daniel Ramirez,33,Male,2024-10-28,online
6e79c5b0-d083-4991-92f6-5fd2c1fd42d1,Daniel Grant,18,Male,2021-04-12,online
14b259d0-5491-492b-bfed-2a2baf4e98b1,Jesse Gonzalez,34,Male,2025-02-14,in-store
c4b42911-8af0-437c-b9e7-8ae58b84e250,Donna Ochoa,25,Female,2021-08-30,online
49765eed-dc51-4b30-b512-699d06a87c18,Holly Scott,45,Female,2024-05-26,online
b2ef0aa9-34d6-468c-8c88-7133a83eb9db,Brandon Villarreal,35,Male,2023-08-08,online
c19244ab-10cd-4645-8b4d-b5faab833a06,Brandon Payne,33,Male,2023-09-11,online
9f168912-4a8d-4fac-852c-d798ada0534f,Mike Peterson,27,Male,2020-05-20,both
96d22656-4937-45b1-bf80-8d1c22779eae,Jay Frye,55,Male,2023-12-14,both
af4f52ee-1ba5-46e5-9acf-a3308725b0eb,Ariel Pierce,31,Female,2022-12-08,online
94356bd0-323d-4b49-ace7-8c547c7ec0b8,Bobby Meyer,56,Male,2022-10-13,both
43b922af-9309-4527-bb28-3f198185ed38,Kimberly Smith,44,Female,2024-08-26,in-store
efb7b4b0-d961-4ea6-a092-81e5b65daeb8,Stanley Wright,40,Male,2020-12-28,both
dd2f3510-8fe2-4c63-b71c-7ab32ef0b51f,Sherry Smith,39,Female,2024-11-16,both
9808bff4-f705-4788-b94a-7b873316375d,Robert Stanton,39,Male,2022-07-22,in-store
697d5833-3650-45ef-91fe-8011a6c458c9,Meagan Smith,18,Female,2020-06-04,both
ecd7bcc5-0542-490a-a4e4-f758a14bb8a6,John Blanchard,31,Male,2023-01-14,online
96537781-0dcc-4e3d-b4d4-f86fda2f861d,Diane Green,45,Female,2022-07-17,both
285881d0-1a24-4ab8-96d6-2d4a1a614bd1,Stephanie Weaver,34,Female,2022-10-06,online
ccdb032b-df65-4787-b282-3ce51cc327c0,Alexis Fox,18,Female,2021-08-02,both
39429765-683e-44fa-acb0-2c788b251afe,Michelle Ross,34,Unknown,2020-04-01,
b094103e-28d5-4134-a0d4-c450f4e23e44,Lisa Ortiz,55,Female,2021-03-01,online
1e7dbecf-4f96-4164-b0ff-edcdfa4a4357,Kimberly Everett,49,Female,2020-05-30,online
237ff620-4c86-40bc-8bf0-6eb02d40d92a,David Miller,34,Male,2025-01-27,in-store
b4b58ef4-008b-4bb0-86be-ffd977e41a1d,Brian Perry,46,Male,2023-06-14,online
f8b83ef1-6de7-45d8-ab2b-615c42c5bccc,Dalton Pineda,30,Male,2023-08-28,online
7e97c00c-b44e-46dd-9c9d-550e309ceef5,Diana Hicks,18,Female,2025-01-16,in-store
7e636f4e-1ac6-4ea9-b32e-869c6121b10a,Lisa Douglas,23,Female,2021-03-13,online
e806a7b7-2f2c-4e79-99f6-b8eb12c13520,Stacy Cox,53,Female,2021-08-12,
2ea29241-dd5c-4230-acd7-a932c45d21d7,Jerome Nixon,31,Male,2023-02-26,
ccfdf74b-c62c-428c-b0ed-6b4484b68dec,Daniel Wright,32,Male,2022-05-16,online
57471a7e-5850-4c99-9f7f-430829dbce07,Matthew Hendrix,31,Male,2021-02-13,in-store
8d626c2b-4ae9-4fcb-af93-bec57c438bfd,Jessica Cooper,57,Female,2024-01-14,
f909770c-3a70-400a-be71-440010cb336f,Michelle Foster,35,Non-binary,2024-03-24,online
019e747b-8ce5-4f78-a504-62dbc7921440,Tara Sanchez,61,Female,2023-08-17,both
5f6701b9-ff0a-488d-be24-ab799b100274,Alex Adams,33,Male,2024-09-01,both
4f815bd2-02ef-4329-b267-d03c3d5369d4,Alexis Fields,38,Female,2020-11-10,in-store
dcd65804-b879-445c-be43-38bbc46e7eb0,Nicole Cruz,18,Female,2021-03-24,online
7f036163-ede0-4e78-a80f-2e90cd04e78b,David Powers,52,Male,2024-01-23,both
e3520dcf-b914-4980-98a7-ee3651d9de18,Charles Smith,20,Unknown,2021-05-01,online
607ee2ef-7b35-4edb-a900-59187e114c81,Adam Moore,37,Male,2023-10-20,online
5ade51c9-c12d-436e-bd1f-f681a85f7cb9,,21,Male,2024-11-17,
c6ae1bf5-7f76-405a-ac9a-ab794cdfd5a9,Rebecca Salas,27,Female,2021-11-05,online
f6c033fe-fc6b-4b84-9059-4a5b234d6b3e,Amy Brooks,24,Female,2022-10-25,online
f07003d8-6497-498c-a078-470b7e6edc85,Ashley Carter,27,Female,2020-10-23,online
5fc67873-b37e-43be-a80d-ca5fadfc3a7a,Derek Thompson,35,Male,2024-04-20,both
ae769bcc-146a-454c-9ef7-e9e22e8a3b65,Nathan Barrett,28,Male,2022-10-20,both
de992ab5-12a0-484a-ad53-f16323c77bce,Brittany Ward,45,Female,2023-06-10,in-store
79fdd023-327f-49f0-a588-48530cb5675c,Sean Barnes,21,Male,2021-10-23,online
bc8cc078-f5f0-472b-ad30-64efd35fc300,Henry Ramsey,37,Male,2022-01-11,online
abf6432a-0d1f-4d9d-ad5e-6790d03b0800,Derek Carrillo,49,Male,2023-09-11,online
3096ab5a-107c-49e6-9986-e30c7d1577ea,Edward Rogers,28,Male,2024-11-30,online
98fe33cf-a672-49fd-b0e5-5a518ada4135,Danielle Murray,26,Female,2023-07-02,online
b710feb2-0df6-4c04-b3ff-1f89fe14a1c1,Jessica Sheppard,32,Female,2022-11-22,online
26c19825-0003-4587-9240-057bf248037f,James Walker,49,Male,2023-01-14,both
cb28c0be-ced6-413c-bb2c-0ea21e1211b7,Jennifer Scott,37,Female,2024-02-29,online
a30a847f-fe0b-4ad0-90aa-1dfec2ff8cd0,Lori Wilson,28,Female,2020-04-06,both
4aa4f970-3bda-4704-9a0b-737bb2045dd6,Katherine Rollins,40,Female,2021-12-05,both
f2c72196-44b1-4e36-a948-d01db4e1b59b,Cindy Myers,21,Female,2023-10-17,online
da45fbca-7e0b-46ac-879a-05f37c79ed12,Michael Wells,43,Male,2020-10-24,in-store
59db590d-9a6c-48fb-81b7-6b2a282f5358,Martin Stuart,39,Male,2023-10-13,online
51ba40a8-007d-4c61-9d19-088072a60457,Emily Larson,31,Female,2024-01-26,online
eb8e3218-0715-4cb8-b3a4-c4f45768dca2,Christopher Sherman,24,Male,2021-01-23,both
09d7ac90-0cad-4db5-9f4a-c0ce756a7f6a,Kathleen Baldwin,24,Female,2022-10-16,both
d331760b-e2f7-4e63-9172-512cba097aa3,Heather Williams,41,Female,2021-06-17,online
fc1a7ba4-f799-4746-978f-f3a87b3e5f1a,William Meyer,49,Male,2023-12-31,both
cb539f4c-b275-4de5-9c91-7b22d4d788a9,Randall Stone,27,Male,2024-12-10,online
77eb9888-441a-48c7-9ee6-d9e2b221d8bb,Richard Crawford,40,Unknown,2025-02-09,online
3ebc1d42-5fa6-4dbe-881b-6aff28484c2d,Jasmine Lawrence,18,Female,2022-06-30,online
581eafe1-e6b8-4cbf-af26-3a7f24b4a107,Brandi Rodriguez,27,Female,2024-08-22,both
1ff9dcdf-d0f2-49dc-a841-6fce87ccca46,Alicia Perez,34,Female,2021-04-27,in-store
fd748c95-bd33-42ff-8c58-3e2ee1aaaa3d,Victoria Parker,24,Female,2023-11-25,online
2bf88f70-ac4c-41b8-b862-239b28cb2d00,Jeff Snow,23,Male,2021-02-16,online
9ade8cae-b96c-43be-a691-74fb0f5766cf,Kyle Norris,26,Male,2023-07-22,in-store
40470d5a-248d-4b7f-a985-f5dacf0fe9b6,Erin Mahoney,38,Prefer not to say,2024-08-10,online
37cff1f7-07ca-42fb-857b-15fcaa0478d8,Gregory Edwards,32,Male,2021-11-10,in-store
baa76339-8027-4c16-9b8e-5e4196c0f883,Kristine Stevens,18,Female,2023-04-13,in-store
d45d4484-f5c5-4d45-887a-4c35e820cd9a,Cassie Kirk,18,Female,2022-03-03,online
28a04633-6969-4a76-972d-a14983d59ef0,Robert Cardenas,27,Prefer not to say,2023-12-15,both
974c2a4c-407c-4b78-a578-b8cae1e12d74,Ryan Brown,40,Male,2024-10-19,both
407ee47f-c846-4744-9cc0-03d318f83d3e,Megan Wood,18,Female,2022-01-19,both
5f6dc3c4-c030-4d8b-8a26-39c545ab96a0,Tina Wallace,29,Female,2023-08-15,online
81131bcc-d5a8-4e43-ab08-156bfcffa0ad,Michelle Hanson,28,Female,2023-04-23,online
2bfcd9ca-a7e1-48ab-8a46-9b2804333a53,Victor Thompson,51,Male,2021-08-09,online
e5de7461-381a-4ea5-a610-8370676bf364,Carolyn Johnston,30,Female,2024-06-21,in-store
e9c24dfc-a75c-4260-944f-04a6e5c97a70,John Villarreal,39,Male,2021-08-28,online
bf4eb830-4ece-45a9-8a03-8ddb49dd050e,,36,Male,2023-07-19,in-store
cebe5edd-d937-4bc9-b700-95b7f97cdaf0,Michael White,18,Male,2022-08-12,online
b299b2f4-1599-4048-8696-bb68f425390d,Jacqueline Mitchell,44,Non-binary,2020-10-01,both
c97e198d-2c8c-4c35-9983-c35b4c1ad4dc,Hayley Diaz,37,Female,2020-05-23,both
5a657e6a-09b3-42e6-a17e-aeacbd4719c4,Jacob Vaughan,41,Male,2023-09-10,online
2bbbfb60-4242-450c-9a45-4fea15c193fd,Patricia Mcdowell,80,Female,2022-03-09,both
2bada61d-7ff2-408f-80b1-e5efaa75ef0c,Anthony Rodriguez,18,Male,2024-02-17,online
d8c16bed-2f10-4e21-ab0d-baf3b85cf3a9,Cheryl Gaines,55,Female,2022-12-14,online
beb81ba5-e172-4343-96a9-e74316dfb347,Christine Shields,31,Female,2023-10-15,online
9fe46e44-8933-4066-ba44-e09248db4b8c,Yesenia Dodson,38,Unknown,2024-10-01,both
3ca039ab-91b8-4b33-9edc-10aa3975958f,George Bishop,34,Male,2024-11-30,both
828eb707-5a46-48df-bbcf-8d0f8dc2db29,Michael Vaughn,29,Male,2022-06-28,online
cee89ea0-9621-4a21-8c91-334607058ffa,Jonathan Harrison,28,Male,2024-11-02,both
4d20e4da-c326-456f-8f6e-9f6bad60496c,Kathryn Roberts,38,Female,2021-10-07,online
e475f185-0905-4557-aa9d-340e5fcfc110,Daniel Smith,18,Male,2021-08-25,both
7e59d099-57b8-4b6b-a2af-2fa9f179e68c,Kathleen Grimes,44,Female,2022-03-07,both
40106d6b-2d0a-4106-bbb6-06e1970725a9,Timothy Barrett,30,Male,2024-05-19,online
2c4af268-ca1d-4b60-b07a-a66deaa6c6e1,Danielle Hayes,21,Female,2020-12-06,online
6a6355e6-3300-4158-a235-347dd95c32bd,Jason Washington,29,Male,2022-06-15,online
20a0f60e-5862-4e2d-b376-1c36a8a4812b,Benjamin Copeland,50,Male,2024-08-12,in-store
f8f8f48a-2c6c-4954-8950-0897b4a47b58,Michael Holden,28,Male,2022-08-22,online
c7fc4eaf-068c-4f3f-a872-25e6fcd6cc51,Brianna Cardenas,39,Female,2024-03-07,online
35da0e4d-ce8e-4354-a7e6-55496966f0b4,Kimberly Roach,26,Female,2022-01-20,both
c91bec58-d972-49dc-b5a6-62e88883a55d,Maria White,44,Female,2024-06-27,online
86b83c71-8f7f-4e39-b671-81fb0aae6586,Steven Lang,43,Male,2020-07-02,in-store
ab05f8c7-f38c-43f3-9046-b262b3a53c66,Justin Jones,57,Male,2023-11-11,online
bf805ddd-e1c3-4de4-a716-f20d07b03217,Anthony Cox,32,Male,2020-06-25,both
718edf42-0970-4b19-8e28-596c3b970a37,Michael Chavez,43,Male,2022-05-31,online
94ca3b4c-1335-4220-8b20-ecea4c0eb551,Eric Clark,36,Male,2022-02-01,in-store
40e722dc-2479-4d84-8d53-fdaa87d64382,Craig Hansen,50,Male,2023-02-12,in-store
fe27f0fe-05fd-449f-a872-912eb878f0e2,Roger Miller,26,Male,2022-08-29,in-store
4a1e278e-b844-4c0a-b20a-523dac758580,Patrick Gonzales,43,Male,2023-08-29,
32883e03-b7ff-463d-a04e-cfe053612931,Gary Brown,32,Male,2025-02-18,both
4b5ab0aa-df1d-4764-be64-f5280132b2c0,Elizabeth Kelley,34,Female,2025-02-05,online
83786a86-db78-44ad-a9d1-bb381eeb4196,Carol Smith,36,Female,2020-05-13,both
a2f1f739-6466-4f0b-9964-07fb54639474,Patricia Mosley,35,Female,2024-03-23,online
0b7558a4-8468-424e-a585-cbdecd02abd9,Stephen Reyes,33,Male,2023-03-11,in-store
a432a5ab-11b5-4252-b152-3150efb8e618,Angela Hawkins,37,Female,2020-09-05,in-store
5c12f7a4-6cca-4b98-9358-bb1dc9a09fa6,Andrea Stephens,35,Female,2022-01-25,in-store
604b16f8-be70-4694-840c-02a1404fbb89,Kelly Smith,46,Female,2020-04-25,online
b96ca91b-a862-453c-9e2a-79da74d74e46,Emily Lopez,45,Female,2024-10-28,both
15df77fb-1af8-4e71-8c4b-a2a7afd3653c,Jacob Greene,29,Male,2022-12-28,both
ece0b962-ef30-4ca8-9ad5-c9ff34eb96cf,Lisa Williams,24,Female,2024-11-16,both
452adbe8-c346-4295-87cb-7f6f3f1a1baa,Michael Davis,46,Male,2023-09-04,online
237492c7-374c-4cdd-9c79-4c22924bb922,Carl Hicks,45,Male,2020-06-04,both
b0b01902-4b09-4c45-b1d0-a89507baaaf0,Christina Shaw,52,Non-binary,2021-10-30,online
4ca54899-83ef-47e4-a042-2ea6a126beed,Veronica Bass,27,Female,2022-01-22,both
5eb4914c-f675-451e-85fd-cab9f25e31b3,Marissa Vazquez,32,Female,2023-05-01,online
f12f6b01-e776-48cb-8142-02a6183bf487,Jessica White,18,Female,2021-11-01,both
7da9ac1f-def6-4245-ad6f-335f57b135f2,Timothy Rivera,35,Male,2023-12-06,in-store
47ef0ab9-8d27-4e81-8a8b-293868febced,Stephen Nguyen,46,Male,2023-01-27,online
b1dff447-3125-4b00-9c24-36c75a728dde,Christopher Rodriguez,29,Male,2021-12-30,online
5529aa28-68e7-46ef-81c6-b111789e659e,Jimmy Anderson,42,Male,2022-09-15,online
bd65d651-26d2-445d-b0c7-6e12ab2cd24d,Richard Norman,32,Male,2024-02-24,online
c9c455ae-9d6f-40d4-9866-c762d5b1bc3f,Heidi Hendricks,38,Female,2020-08-13,online
e910db90-41b6-4095-9346-0c92774415d5,Kenneth Choi,21,Male,2022-07-17,online
80695c72-7768-4270-84f1-32f614842727,Julie Washington,35,Unknown,2021-05-12,online
86e7f0c5-afce-4715-bfc3-1126cf765ba9,John Pierce,18,Male,2022-03-25,online
1d719c7c-ab3a-43c5-bee1-063e72af5216,Nicholas Riley,32,Male,2023-04-17,both
bde0af88-2cdf-40d2-84dd-c402af94928d,Katherine Elliott,18,Female,2023-06-08,in-store
44f37646-a872-45e7-9e54-e9eb6f976818,Derrick Powell,49,Male,2022-08-17,online
2bff5372-5896-4460-a879-655b52fbe90a,April Garcia,44,Female,2024-10-11,online
a62b4cb5-79bf-4763-bd12-37dff3f90c7b,Mark White,40,Male,2022-12-29,online
68986922-b9f9-4854-8bca-93d4ea7c8345,Timothy Thomas,35,Male,2024-02-23,both
4bf3693e-2dd3-4dcc-a356-8445f17f19e5,Jerome Johnson,23,Male,2024-02-09,in-store
82ea596b-3cf4-46bb-9cf8-f5ba0538b175,Amanda Romero,55,Female,2022-09-17,online
850ab209-4101-4593-8aa3-145f860a97f4,Suzanne Hernandez,46,Female,2024-05-05,both
6a070afb-a07c-44e0-a8c1-19ece8b85e3a,Denise Rhodes,32,Female,2022-03-25,online
3170daed-0c00-4e15-81ee-6f03e9abbc49,Brittany Elliott,48,Female,2024-12-08,both
06bab938-937a-4cc5-ba68-1d8de1b2d4f0,Pedro Hansen,21,Male,2020-11-01,online
4b0280bd-65d5-454c-9a06-51855ae3509d,Erin Gillespie,25,Female,2021-10-13,online
1fbeb7c0-d9b6-48a7-ae28-1f3cfc6d3fe9,Jesse Johnson,27,Male,2021-01-06,both
5b8d04cc-0f17-4701-9998-e7abc465dbc9,Wayne Higgins,28,Prefer not to say,2021-11-13,online
e2ce393a-dcf8-4631-af36-41ec14d9f332,Jason Brown,22,Male,2021-10-22,online
6abe846d-f3e5-475a-9d75-82bb028196da,Elizabeth Hicks,49,Female,2024-08-05,online
487af9b4-432d-49a2-9c1c-467823e59ed8,Jennifer Friedman,31,Female,2024-07-21,in-store
488565e1-2d63-4e5b-83f3-466adaa8aeb9,Chad Torres,39,Male,2021-11-13,online
fd7d0375-ac33-4486-a0c8-7813e83747b0,Lisa Rogers,28,Female,2021-03-08,online
ceaab697-fd9b-4e93-a9c9-597025ecd92b,Molly Bryan,18,Prefer not to say,2020-11-04,online
d59c4491-3834-4eb2-a481-8d9a705a92bc,Kathleen Brown,38,Female,2025-01-14,online
5406d3c0-fe99-468b-9758-4021abef96fb,Amber Meyer,18,Female,2022-11-09,both
20f72b9f-63ca-4f0f-85af-5c98f8b0db13,Kevin Oneal,34,Male,2022-09-11,in-store
ba0703a2-fdd6-491c-b50d-f91e4dd66a70,Ricardo Ramos,18,Male,2022-10-28,in-store
f7697223-681c-4772-9fbe-0bdb7a791039,Tammy Lawrence,58,Female,2022-12-27,online
f35432a8-c7e4-4b33-8297-578c6d5053ad,Michelle Snyder,45,Female,2023-11-25,in-store
93d210bf-3721-4ee4-a317-d6b95858c8ff,Misty Collins,36,Female,2025-01-06,in-store
13ab778a-f8ca-4880-b26e-6bdab8e6fe56,Beth Carey,50,Female,2024-08-23,online
316d1120-9d87-44bd-97f1-11d3bcb9cbed,Jenna Adams,24,Female,2021-06-18,online
fd366fa0-7dfc-4502-8b38-ad12a71b4572,John Martinez,41,Male,2023-03-11,online
85afd9a7-5d50-415e-a7b8-162614927827,Tracy Carlson,37,Female,2024-04-14,in-store
c3fad982-d0a1-4dd8-8bf1-f15eb7594b79,,38,Male,2025-01-05,online
350fd761-c54c-4e06-b3a8-dc3c9ff38b76,Cynthia Coffey,50,Non-binary,2023-05-14,both
c367943f-48be-47f1-b111-10b4f9521d05,Courtney Johnson,43,Female,2023-10-11,in-store
ef7c2291-ee9e-43cb-99c3-59c9585ae9ea,Cassandra Perez,38,Female,2020-08-20,both
a76871e9-87e2-4da4-a6bf-dfc893947629,Deborah Leonard,18,Female,2023-03-13,online
545748db-1caf-44b3-a45e-3daa6f22bc84,Emily Beck,35,Female,2023-01-31,in-store
14ef2095-08fb-4cb7-9ac4-ea889579dc7e,Anthony Phillips,33,Male,2022-12-23,both
82197d8e-1c05-465c-8b48-5da1de960342,Jeffrey Miller,36,Male,2023-11-07,online
b76fe6f3-3bdf-4beb-89e1-83536108923d,Brian Griffith,21,Non-binary,2021-09-13,online
8ceeeec0-1da5-467d-951d-79cb6810c305,Jared Martinez,63,Male,2024-10-23,online
ee28ed0f-7a10-41e0-9436-7a8e382b9e6d,Amanda Miller,53,Female,2024-09-06,both
bc6572ad-63ca-44c7-b5b7-7c16766165b0,Richard Robles,42,Male,2023-06-18,in-store
898e8caf-50ca-4d95-805a-3b142af26927,Marcus Rangel,35,Male,2024-12-28,online
d04bf760-ea88-4c73-9b50-2771c15d0bf7,Jacqueline Parker,32,Female,2022-08-11,online
7a6ce8a6-ca00-42eb-9a48-96b73ff03d42,Emily Higgins,23,Female,2020-04-17,both
6a764063-4fb3-4d18-bd19-b3beab12b6ae,Amanda Scott,35,Female,2021-08-07,both
fe3e986d-30ad-4a70-b538-842f54c79170,Logan Yoder,38,Male,2020-09-18,in-store
eb3ac84f-55a1-4ae5-a974-26dc3119bd63,Michael Kelley,20,Male,2020-12-18,online
00107f62-0530-48ec-a56a-49d90944eafe,Jason Willis,39,Male,2024-06-19,in-store
256c3dc8-04a9-41bf-bb4b-406b20c74d00,Meredith Jimenez,33,Female,2021-11-17,both
bf6816fe-5e7b-4198-8f84-cf15bb88162c,Justin Nelson,18,Male,2020-06-27,online
cdf647fb-e6fe-4d3a-8382-3007839e350e,Jason Jacobs,24,Male,2020-04-23,online
430e1f91-086c-4f63-9034-26f59dc3f512,Todd Doyle,30,Male,2022-05-06,both
52c686b3-de3a-4247-88c1-e1c6703124a2,Briana Taylor,57,Female,2020-12-15,in-store
01985dd4-d11a-42ae-acdc-0226f74aac6d,,35,Male,2021-08-09,online
d8b7ac82-bb70-495e-b5cd-efae8a4d1e4a,Julie Shelton,18,Female,2020-06-13,
a09050ea-c07b-4b1c-98f5-f7874aa10d94,Christian Anderson,40,Male,2024-05-17,in-store
343bde1d-b428-46f7-a680-c2df8d9638d0,Sarah Bowman,18,Female,2023-01-04,online
e7f95edb-ff1b-4afe-9417-a45ee2698787,Christina Bonilla,47,Female,2021-09-01,online
1b51511e-d723-49c1-bf51-0b47d1553206,Kevin Williams,29,Male,2022-10-06,online
686a5d44-7e71-41bd-8385-901f16a75576,Angela Benton,33,Female,2022-11-15,online
42619ed7-cc16-4e48-ba7f-bdbfea897080,Mark Smith,50,Male,2023-09-17,in-store
1ac1b206-cde7-46ab-8e6b-35fcb5d237dd,Diamond Stone,19,Female,2021-09-01,online
1d3f9cfc-b11b-4f84-849c-dc954fbf1707,Marissa Avila,18,Female,2024-06-08,both
2d461a0b-45bd-45a8-9059-d731736b1ecf,Lisa Smith,27,Female,2023-05-06,both
b1d8f263-04d6-425b-ba96-eef6e538cfe0,Joseph Fernandez,47,Male,2020-08-17,both
3ee1ed13-69b6-4d54-bc4e-55c579a2d34c,Laura Fisher,18,Female,2022-04-02,online
e406cfa0-423f-4f16-a157-9708c7bd21a2,Jose Miller,35,Male,2023-03-04,both
d6d389d1-493f-43e7-be59-c6b727012efa,Kenneth Perez,29,Male,2022-09-10,online
3d608b02-0973-400c-8e67-37d526cddaf6,Becky Young,41,Female,2024-09-18,online
d284e8f4-8be9-41a6-823d-457b5d29af76,Timothy Brandt,49,Male,2021-10-12,in-store
aef2e06c-d241-4251-8b76-4ae2d50d0fd5,Elizabeth Vargas,29,Female,2020-06-30,online
36cd71db-1a3c-461e-b795-346e4902366a,Kara Fisher,30,Female,2023-07-06,both
d0bf3dad-b333-44b0-86b4-b0b236814b07,Charles Pena,48,Unknown,2022-02-16,online
cacbb22d-b04a-4bc6-b15e-b1a0198236bf,Russell Andrade,18,Male,2024-11-14,both
10da1e02-0448-40a3-9412-7f9e1107ca42,Kristin Howell,30,Female,2021-01-23,online
86b7fdb7-6df0-4833-b6bd-a34374125888,Cathy Vang,37,Female,2020-08-29,online
afdea7a3-182e-40d0-ac6f-9bf9f0dc3461,Michael Sanders,40,Male,2024-10-24,online
64235bd1-2aff-4e80-8ea7-022e0d139d49,Jesus Brown,28,Male,2021-09-22,online
421a97ca-5a54-46c2-8975-c8dcf80d3328,Elizabeth Martin,35,Female,2023-08-01,in-store
c5fd2e62-6932-4a64-8807-8f7f883b62df,Janet Petersen,18,Female,2023-09-20,both
1121945f-9be0-4138-9edc-21bb24ebfece,Brandon Watson,27,Male,2021-09-09,
c14086a1-6ce5-4a72-8d0b-4839e0ca3ee2,Crystal Medina,40,Female,2022-01-27,online
9442935b-6e55-4710-871f-f418c7f86282,Christopher Brown,23,Male,2023-07-09,online
d6c19001-c299-4a82-aba6-7f4e144357ef,Marissa Sanchez,35,Female,2024-01-14,both
748ac781-7f51-4451-88c2-e7f52d14bfae,Alexander Medina,40,Male,2023-07-28,in-store
8e5b8357-d8f7-45a5-a5c8-ffa5c8848062,Scott Murphy,30,Male,2020-03-18,in-store
cdfc0dd9-9455-41a3-a0d4-c85cd0bf3ad9,Jason Kaiser,37,Male,2023-04-11,online
f71a4b5d-96b2-48cd-90b8-a3f590b13c6a,Terri Hanson,23,Female,2023-03-06,both
8da0a75a-f6e7-4ec2-b2c6-1da54a0e9152,Amanda Beck,32,Female,2023-03-07,in-store
55eb8ea7-f5d7-4a2e-b40c-8fd61ba4ee6b,Anna Farrell,42,Female,2023-12-05,in-store
afbf26ab-ff37-4b4c-9fed-a41d3f9392ff,Melissa Martinez,35,Female,2024-09-18,both
34c2f5c3-b14e-44b1-a06c-1c8b9aea60e8,Ryan Bean,27,Male,2022-03-02,both
27cb1eeb-f36d-461f-bb9b-9bdf90612ce6,Glenda Andrews,37,Female,2024-11-11,in-store
291d4ca7-68de-4cc2-b29e-e6515cf3e079,Amanda Lindsey,43,Female,2022-10-02,online
34d5e286-0b18-42ae-808e-adcf8340343b,Taylor Martin,18,Female,2022-08-26,online
